Speaker,Initials,Order,Season,Episode,SeriesNumber,EpisodeCount,EpisodeTotal,EpisodePct
Creed,CB,18,8,18,157,2,246,0.008130081
Creed,CB,18,8,19,158,1,238,0.004201681
Creed,CB,18,8,20,159,3,250,0.012
Creed,CB,18,8,21,160,3,289,0.010380623
Creed,CB,18,8,22,161,1,213,0.004694836
Creed,CB,18,8,23,162,1,239,0.0041841
Creed,CB,18,8,24,163,1,241,0.004149378
Creed,CB,18,9,1,164,1,220,0.004545455
Creed,CB,18,9,2,165,4,293,0.013651877
Creed,CB,18,9,3,166,0,242,0
Creed,CB,18,9,4,167,3,302,0.009933775
Creed,CB,18,9,5,168,3,240,0.0125
Creed,CB,18,9,6,169,1,255,0.003921569
Creed,CB,18,9,7,170,1,263,0.003802281
Creed,CB,18,9,8,171,3,282,0.010638298
Creed,CB,18,9,9,172,2,287,0.006968641
Creed,CB,18,9,10,173,4,225,0.017777778
Creed,CB,18,9,11,174,3,228,0.013157895
Creed,CB,18,9,12,175,2,249,0.008032129
Creed,CB,18,9,13,176,0,210,0
Creed,CB,18,9,14,177,1,221,0.004524887
Creed,CB,18,9,15,178,0,235,0
Creed,CB,18,9,16,179,4,423,0.009456265
Creed,CB,18,9,17,180,3,142,0.021126761
Creed,CB,18,9,18,181,0,270,0
Creed,CB,18,9,19,182,2,246,0.008130081
Creed,CB,18,9,20,183,1,195,0.005128205
Creed,CB,18,9,21,184,2,333,0.006006006
Creed,CB,18,9,22,185,4,444,0.009009009
Creed,CB,18,9,23,186,8,432,0.018518519
Darryl,DP,19,1,1,1,0,262,0
Darryl,DP,19,1,2,2,0,245,0
Darryl,DP,19,1,3,3,0,313,0
Darryl,DP,19,1,4,4,0,354,0
Darryl,DP,19,1,5,5,17,285,0.059649123
Darryl,DP,19,1,6,6,0,360,0
Darryl,DP,19,2,1,7,1,381,0.002624672
Darryl,DP,19,2,2,8,9,289,0.031141869
Darryl,DP,19,2,3,9,0,375,0
Darryl,DP,19,2,4,10,0,370,0
Darryl,DP,19,2,5,11,0,325,0
Darryl,DP,19,2,6,12,0,310,0
Darryl,DP,19,2,7,13,0,285,0
Darryl,DP,19,2,8,14,0,401,0
Darryl,DP,19,2,9,15,0,344,0
Darryl,DP,19,2,10,16,12,337,0.035608309
Darryl,DP,19,2,11,17,6,286,0.020979021
Darryl,DP,19,2,12,18,0,385,0
Darryl,DP,19,2,13,19,0,299,0
Darryl,DP,19,2,14,20,5,324,0.015432099
Darryl,DP,19,2,15,21,28,298,0.093959732
Darryl,DP,19,2,16,22,0,203,0
Darryl,DP,19,2,17,23,0,252,0
Darryl,DP,19,2,18,24,5,245,0.020408163
Darryl,DP,19,2,19,25,0,262,0
Darryl,DP,19,2,20,26,0,277,0
Darryl,DP,19,2,21,27,0,286,0
Darryl,DP,19,2,22,28,11,367,0.029972752
Darryl,DP,19,3,1,29,0,171,0
Darryl,DP,19,3,2,30,0,288,0
Darryl,DP,19,3,3,31,0,275,0
Darryl,DP,19,3,4,32,0,290,0
Darryl,DP,19,3,5,33,0,292,0
Darryl,DP,19,3,6,34,0,237,0
Darryl,DP,19,3,7,35,4,240,0.016666667
Darryl,DP,19,3,8,36,0,514,0
Darryl,DP,19,3,9,37,0,165,0
Darryl,DP,19,3,10,38,3,468,0.006410256
Darryl,DP,19,3,11,39,6,303,0.01980198
Darryl,DP,19,3,12,40,0,228,0
Darryl,DP,19,3,13,41,0,190,0
Darryl,DP,19,3,14,42,0,188,0
Darryl,DP,19,3,15,43,0,152,0
Darryl,DP,19,3,16,44,0,220,0
Darryl,DP,19,3,17,45,0,283,0
Darryl,DP,19,3,18,46,43,339,0.126843658
Darryl,DP,19,3,19,47,32,360,0.088888889
Darryl,DP,19,3,20,48,0,345,0
Darryl,DP,19,3,21,49,0,306,0
Darryl,DP,19,3,22,50,0,339,0
Darryl,DP,19,3,23,51,0,449,0
Darryl,DP,19,4,1,52,5,540,0.009259259
Darryl,DP,19,4,2,53,0,585,0
Darryl,DP,19,4,3,54,9,552,0.016304348
Darryl,DP,19,4,4,55,10,505,0.01980198
Darryl,DP,19,4,5,56,11,258,0.042635659
Darryl,DP,19,4,6,57,0,294,0
Darryl,DP,19,4,7,58,0,273,0
Darryl,DP,19,4,8,59,3,251,0.011952191
Darryl,DP,19,4,9,60,0,316,0
Darryl,DP,19,4,10,61,0,254,0
Darryl,DP,19,4,11,62,0,335,0
Darryl,DP,19,4,12,63,13,308,0.042207792
Darryl,DP,19,4,13,64,7,191,0.036649215
Darryl,DP,19,4,14,65,3,607,0.004942339
Darryl,DP,19,5,1,66,13,551,0.023593466
Darryl,DP,19,5,2,67,0,256,0
Darryl,DP,19,5,3,68,9,311,0.028938907
Darryl,DP,19,5,4,69,8,290,0.027586207
Darryl,DP,19,5,5,70,57,430,0.13255814
Darryl,DP,19,5,6,71,1,400,0.0025
Darryl,DP,19,5,7,72,0,287,0
Darryl,DP,19,5,8,73,0,262,0
Darryl,DP,19,5,9,74,0,304,0
Darryl,DP,19,5,10,75,6,234,0.025641026
Darryl,DP,19,5,11,76,0,281,0
Darryl,DP,19,5,12,77,0,223,0
Darryl,DP,19,5,13,78,6,374,0.016042781
Darryl,DP,19,5,14,79,0,200,0
Darryl,DP,19,5,15,80,0,236,0
Darryl,DP,19,5,16,81,0,250,0
Darryl,DP,19,5,17,82,3,282,0.010638298
Darryl,DP,19,5,18,83,0,206,0
Darryl,DP,19,5,19,84,0,231,0
Darryl,DP,19,5,20,85,0,244,0
Darryl,DP,19,5,21,86,0,232,0
Darryl,DP,19,5,22,87,0,274,0
Darryl,DP,19,5,23,88,0,199,0
Darryl,DP,19,5,24,89,1,319,0.003134796
Darryl,DP,19,5,25,90,0,276,0
Darryl,DP,19,5,26,91,0,218,0
Darryl,DP,19,6,1,92,0,313,0
Darryl,DP,19,6,2,93,15,231,0.064935065
Darryl,DP,19,6,3,94,0,297,0
Darryl,DP,19,6,4,95,0,481,0
Darryl,DP,19,6,5,96,0,306,0
Darryl,DP,19,6,6,97,0,314,0
Darryl,DP,19,6,7,98,7,305,0.02295082
Darryl,DP,19,6,8,99,0,328,0
Darryl,DP,19,6,9,100,0,239,0
Darryl,DP,19,6,10,101,0,218,0
Darryl,DP,19,6,11,102,0,224,0
Darryl,DP,19,6,12,103,0,302,0
Darryl,DP,19,6,13,104,0,91,0
Darryl,DP,19,6,14,105,0,195,0
Darryl,DP,19,6,15,106,0,249,0
Darryl,DP,19,6,16,107,0,574,0
Darryl,DP,19,6,17,108,0,202,0
Darryl,DP,19,6,18,109,9,280,0.032142857
Darryl,DP,19,6,19,110,10,295,0.033898305
Darryl,DP,19,6,20,111,3,260,0.011538462
Darryl,DP,19,6,21,112,4,286,0.013986014
Darryl,DP,19,6,22,113,26,267,0.097378277
Darryl,DP,19,6,23,114,4,297,0.013468013
Darryl,DP,19,6,24,115,6,184,0.032608696
Darryl,DP,19,7,1,116,5,211,0.023696682
Darryl,DP,19,7,2,117,4,252,0.015873016
Darryl,DP,19,7,3,118,11,203,0.054187192
Darryl,DP,19,7,4,119,8,274,0.02919708
Darryl,DP,19,7,5,120,24,341,0.070381232
Darryl,DP,19,7,6,121,26,250,0.104
Darryl,DP,19,7,7,122,2,236,0.008474576
Darryl,DP,19,7,8,123,0,268,0
Darryl,DP,19,7,9,124,0,273,0
Darryl,DP,19,7,10,125,13,289,0.044982699
Darryl,DP,19,7,11,126,23,552,0.041666667
Darryl,DP,19,7,12,127,21,307,0.068403909
Darryl,DP,19,7,13,128,3,249,0.012048193
Darryl,DP,19,7,14,129,8,282,0.028368794
Darryl,DP,19,7,15,130,16,350,0.045714286
Darryl,DP,19,7,16,131,0,70,0
Darryl,DP,19,7,17,132,0,271,0
Darryl,DP,19,7,18,133,10,288,0.034722222
Darryl,DP,19,7,19,134,10,160,0.0625
Darryl,DP,19,7,20,135,3,195,0.015384615
Darryl,DP,19,7,21,136,3,298,0.010067114
Darryl,DP,19,7,22,137,8,166,0.048192771
Darryl,DP,19,7,23,138,6,239,0.025104603
Darryl,DP,19,7,24,139,27,435,0.062068966
Darryl,DP,19,8,1,140,6,270,0.022222222
Darryl,DP,19,8,2,141,7,306,0.022875817
Darryl,DP,19,8,3,142,49,308,0.159090909
Darryl,DP,19,8,4,143,10,230,0.043478261
Darryl,DP,19,8,5,144,9,270,0.033333333
Darryl,DP,19,8,6,145,16,312,0.051282051
Darryl,DP,19,8,7,146,27,300,0.09
Darryl,DP,19,8,8,147,13,266,0.04887218
Darryl,DP,19,8,9,148,24,248,0.096774194
Darryl,DP,19,8,10,149,10,313,0.031948882
Darryl,DP,19,8,11,150,10,224,0.044642857
Darryl,DP,19,8,12,151,10,285,0.035087719
Darryl,DP,19,8,13,152,14,342,0.040935673
Darryl,DP,19,8,14,153,23,260,0.088461538
Darryl,DP,19,8,15,154,4,211,0.018957346
Darryl,DP,19,8,16,155,14,278,0.050359712
Darryl,DP,19,8,17,156,4,226,0.017699115
Darryl,DP,19,8,18,157,26,246,0.105691057
Darryl,DP,19,8,19,158,7,238,0.029411765
Darryl,DP,19,8,20,159,1,250,0.004
Darryl,DP,19,8,21,160,5,289,0.017301038
Darryl,DP,19,8,22,161,14,213,0.0657277
Darryl,DP,19,8,23,162,0,239,0
Darryl,DP,19,8,24,163,15,241,0.062240664
Darryl,DP,19,9,1,164,3,220,0.013636364
Darryl,DP,19,9,2,165,11,293,0.037542662
Darryl,DP,19,9,3,166,31,242,0.128099174
Darryl,DP,19,9,4,167,11,302,0.036423841
Darryl,DP,19,9,5,168,6,240,0.025
Darryl,DP,19,9,6,169,4,255,0.015686275
Darryl,DP,19,9,7,170,3,263,0.011406844
Darryl,DP,19,9,8,171,6,282,0.021276596
Darryl,DP,19,9,9,172,17,287,0.059233449
Darryl,DP,19,9,10,173,15,225,0.066666667
Darryl,DP,19,9,11,174,19,228,0.083333333
Darryl,DP,19,9,12,175,24,249,0.096385542
Darryl,DP,19,9,13,176,2,210,0.00952381
Darryl,DP,19,9,14,177,35,221,0.158371041
Darryl,DP,19,9,15,178,3,235,0.012765957
Darryl,DP,19,9,16,179,5,423,0.011820331
Darryl,DP,19,9,17,180,1,142,0.007042254
Darryl,DP,19,9,18,181,12,270,0.044444444
Darryl,DP,19,9,19,182,0,246,0
Darryl,DP,19,9,20,183,10,195,0.051282051
Darryl,DP,19,9,21,184,11,333,0.033033033
Darryl,DP,19,9,22,185,30,444,0.067567568
Darryl,DP,19,9,23,186,19,432,0.043981481
Erin,EH,20,1,1,1,0,262,0
Erin,EH,20,1,2,2,0,245,0
Erin,EH,20,1,3,3,0,313,0
Erin,EH,20,1,4,4,0,354,0
Erin,EH,20,1,5,5,0,285,0
Erin,EH,20,1,6,6,0,360,0
Erin,EH,20,2,1,7,0,381,0
Erin,EH,20,2,2,8,0,289,0
Erin,EH,20,2,3,9,0,375,0
Erin,EH,20,2,4,10,0,370,0
Erin,EH,20,2,5,11,0,325,0
Erin,EH,20,2,6,12,0,310,0
Erin,EH,20,2,7,13,0,285,0
Erin,EH,20,2,8,14,0,401,0
Erin,EH,20,2,9,15,0,344,0
Erin,EH,20,2,10,16,0,337,0
Erin,EH,20,2,11,17,0,286,0
Erin,EH,20,2,12,18,0,385,0
Erin,EH,20,2,13,19,0,299,0
Erin,EH,20,2,14,20,0,324,0
Erin,EH,20,2,15,21,0,298,0
Erin,EH,20,2,16,22,0,203,0
Erin,EH,20,2,17,23,0,252,0
Erin,EH,20,2,18,24,0,245,0
Erin,EH,20,2,19,25,0,262,0
Erin,EH,20,2,20,26,0,277,0
Erin,EH,20,2,21,27,0,286,0
Erin,EH,20,2,22,28,0,367,0
Erin,EH,20,3,1,29,0,171,0
Erin,EH,20,3,2,30,0,288,0
Erin,EH,20,3,3,31,0,275,0
Erin,EH,20,3,4,32,0,290,0
Erin,EH,20,3,5,33,0,292,0
Erin,EH,20,3,6,34,0,237,0
Erin,EH,20,3,7,35,0,240,0
Erin,EH,20,3,8,36,0,514,0
Erin,EH,20,3,9,37,0,165,0
Erin,EH,20,3,10,38,0,468,0
Erin,EH,20,3,11,39,0,303,0
Erin,EH,20,3,12,40,0,228,0
Erin,EH,20,3,13,41,0,190,0
Erin,EH,20,3,14,42,0,188,0
Erin,EH,20,3,15,43,0,152,0
Erin,EH,20,3,16,44,0,220,0
Erin,EH,20,3,17,45,0,283,0
Erin,EH,20,3,18,46,0,339,0
Erin,EH,20,3,19,47,0,360,0
Erin,EH,20,3,20,48,0,345,0
Erin,EH,20,3,21,49,0,306,0
Erin,EH,20,3,22,50,0,339,0
Erin,EH,20,3,23,51,0,449,0
Erin,EH,20,4,1,52,0,540,0
Erin,EH,20,4,2,53,0,585,0
Erin,EH,20,4,3,54,0,552,0
Erin,EH,20,4,4,55,0,505,0
Erin,EH,20,4,5,56,0,258,0
Erin,EH,20,4,6,57,0,294,0
Erin,EH,20,4,7,58,0,273,0
Erin,EH,20,4,8,59,0,251,0
Erin,EH,20,4,9,60,0,316,0
Erin,EH,20,4,10,61,0,254,0
Erin,EH,20,4,11,62,0,335,0
Erin,EH,20,4,12,63,0,308,0
Erin,EH,20,4,13,64,0,191,0
Erin,EH,20,4,14,65,0,607,0
Erin,EH,20,5,1,66,0,551,0
Erin,EH,20,5,2,67,0,256,0
Erin,EH,20,5,3,68,0,311,0
Erin,EH,20,5,4,69,0,290,0
Erin,EH,20,5,5,70,0,430,0
Erin,EH,20,5,6,71,0,400,0
Erin,EH,20,5,7,72,0,287,0
Erin,EH,20,5,8,73,0,262,0
Erin,EH,20,5,9,74,0,304,0
Erin,EH,20,5,10,75,0,234,0
Erin,EH,20,5,11,76,0,281,0
Erin,EH,20,5,12,77,0,223,0
Erin,EH,20,5,13,78,0,374,0
Erin,EH,20,5,14,79,0,200,0
Erin,EH,20,5,15,80,0,236,0
Erin,EH,20,5,16,81,0,250,0
Erin,EH,20,5,17,82,0,282,0
Erin,EH,20,5,18,83,0,206,0
Erin,EH,20,5,19,84,0,231,0
Erin,EH,20,5,20,85,0,244,0
Erin,EH,20,5,21,86,17,232,0.073275862
Erin,EH,20,5,22,87,0,274,0
Erin,EH,20,5,23,88,1,199,0.005025126
Erin,EH,20,5,24,89,10,319,0.031347962
Erin,EH,20,5,25,90,23,276,0.083333333
Erin,EH,20,5,26,91,3,218,0.013761468
Erin,EH,20,6,1,92,7,313,0.022364217
Erin,EH,20,6,2,93,3,231,0.012987013
Erin,EH,20,6,3,94,3,297,0.01010101
Erin,EH,20,6,4,95,10,481,0.020790021
Erin,EH,20,6,5,96,7,306,0.022875817
Erin,EH,20,6,6,97,12,314,0.038216561
Erin,EH,20,6,7,98,17,305,0.055737705
Erin,EH,20,6,8,99,3,328,0.009146341
Erin,EH,20,6,9,100,15,239,0.062761506
Erin,EH,20,6,10,101,3,218,0.013761468
Erin,EH,20,6,11,102,22,224,0.098214286
Erin,EH,20,6,12,103,12,302,0.039735099
Erin,EH,20,6,13,104,0,91,0
Erin,EH,20,6,14,105,8,195,0.041025641
Erin,EH,20,6,15,106,23,249,0.092369478
Erin,EH,20,6,16,107,35,574,0.06097561
Erin,EH,20,6,17,108,20,202,0.099009901
Erin,EH,20,6,18,109,7,280,0.025
Erin,EH,20,6,19,110,16,295,0.054237288
Erin,EH,20,6,20,111,52,260,0.2
Erin,EH,20,6,21,112,9,286,0.031468531
Erin,EH,20,6,22,113,3,267,0.011235955
Erin,EH,20,6,23,114,11,297,0.037037037
Erin,EH,20,6,24,115,4,184,0.02173913
Erin,EH,20,7,1,116,7,211,0.033175355
Erin,EH,20,7,2,117,4,252,0.015873016
Erin,EH,20,7,3,118,19,203,0.093596059
Erin,EH,20,7,4,119,4,274,0.01459854
Erin,EH,20,7,5,120,2,341,0.005865103
Erin,EH,20,7,6,121,7,250,0.028
Erin,EH,20,7,7,122,9,236,0.038135593
Erin,EH,20,7,8,123,42,268,0.156716418
Erin,EH,20,7,9,124,7,273,0.025641026
Erin,EH,20,7,10,125,10,289,0.034602076
Erin,EH,20,7,11,126,18,552,0.032608696
Erin,EH,20,7,12,127,21,307,0.068403909
Erin,EH,20,7,13,128,25,249,0.100401606
Erin,EH,20,7,14,129,15,282,0.053191489
Erin,EH,20,7,15,130,39,350,0.111428571
Erin,EH,20,7,16,131,1,70,0.014285714
Erin,EH,20,7,17,132,10,271,0.036900369
Erin,EH,20,7,18,133,0,288,0
Erin,EH,20,7,19,134,10,160,0.0625
Erin,EH,20,7,20,135,14,195,0.071794872
Erin,EH,20,7,21,136,12,298,0.040268456
Erin,EH,20,7,22,137,3,166,0.018072289
Erin,EH,20,7,23,138,13,239,0.054393305
Erin,EH,20,7,24,139,23,435,0.052873563
Erin,EH,20,8,1,140,9,270,0.033333333
Erin,EH,20,8,2,141,18,306,0.058823529
Erin,EH,20,8,3,142,13,308,0.042207792
Erin,EH,20,8,4,143,6,230,0.026086957
Erin,EH,20,8,5,144,36,270,0.133333333
Erin,EH,20,8,6,145,8,312,0.025641026
Erin,EH,20,8,7,146,13,300,0.043333333
Erin,EH,20,8,8,147,17,266,0.063909774
Erin,EH,20,8,9,148,8,248,0.032258065
Erin,EH,20,8,10,149,38,313,0.121405751
Erin,EH,20,8,11,150,6,224,0.026785714
Erin,EH,20,8,12,151,58,285,0.203508772
Erin,EH,20,8,13,152,14,342,0.040935673
Erin,EH,20,8,14,153,15,260,0.057692308
Erin,EH,20,8,15,154,21,211,0.099526066
Erin,EH,20,8,16,155,19,278,0.068345324
Erin,EH,20,8,17,156,10,226,0.044247788
Erin,EH,20,8,18,157,15,246,0.06097561
Erin,EH,20,8,19,158,33,238,0.138655462
Erin,EH,20,8,20,159,25,250,0.1
Erin,EH,20,8,21,160,25,289,0.08650519
Erin,EH,20,8,22,161,7,213,0.03286385
Erin,EH,20,8,23,162,8,239,0.033472803
Erin,EH,20,8,24,163,9,241,0.037344398
Erin,EH,20,9,1,164,4,220,0.018181818
Erin,EH,20,9,2,165,31,293,0.105802048
Erin,EH,20,9,3,166,21,242,0.08677686
Erin,EH,20,9,4,167,11,302,0.036423841
Erin,EH,20,9,5,168,24,240,0.1
Erin,EH,20,9,6,169,40,255,0.156862745
Erin,EH,20,9,7,170,18,263,0.068441065
Erin,EH,20,9,8,171,6,282,0.021276596
Erin,EH,20,9,9,172,24,287,0.083623693
Erin,EH,20,9,10,173,26,225,0.115555556
Erin,EH,20,9,11,174,11,228,0.048245614
Erin,EH,20,9,12,175,20,249,0.080321285
Erin,EH,20,9,13,176,2,210,0.00952381
Erin,EH,20,9,14,177,10,221,0.045248869
Erin,EH,20,9,15,178,26,235,0.110638298
Erin,EH,20,9,16,179,33,423,0.078014184
Erin,EH,20,9,17,180,4,142,0.028169014
Erin,EH,20,9,18,181,3,270,0.011111111
Erin,EH,20,9,19,182,10,246,0.040650407
Erin,EH,20,9,20,183,16,195,0.082051282
Erin,EH,20,9,21,184,9,333,0.027027027
Erin,EH,20,9,22,185,22,444,0.04954955
Erin,EH,20,9,23,186,11,432,0.025462963
Gabe,GL,21,1,1,1,0,262,0
Gabe,GL,21,1,2,2,0,245,0
Gabe,GL,21,1,3,3,0,313,0
Gabe,GL,21,1,4,4,0,354,0
Gabe,GL,21,1,5,5,0,285,0
Gabe,GL,21,1,6,6,0,360,0
Gabe,GL,21,2,1,7,0,381,0
Gabe,GL,21,2,2,8,0,289,0
Gabe,GL,21,2,3,9,0,375,0
Gabe,GL,21,2,4,10,0,370,0
Gabe,GL,21,2,5,11,0,325,0
Gabe,GL,21,2,6,12,0,310,0
Gabe,GL,21,2,7,13,0,285,0
Gabe,GL,21,2,8,14,0,401,0
Gabe,GL,21,2,9,15,0,344,0
Gabe,GL,21,2,10,16,0,337,0
Gabe,GL,21,2,11,17,0,286,0
Gabe,GL,21,2,12,18,0,385,0
Gabe,GL,21,2,13,19,0,299,0
Gabe,GL,21,2,14,20,0,324,0
Gabe,GL,21,2,15,21,0,298,0
Gabe,GL,21,2,16,22,0,203,0
Gabe,GL,21,2,17,23,0,252,0
Gabe,GL,21,2,18,24,0,245,0
Gabe,GL,21,2,19,25,0,262,0
Gabe,GL,21,2,20,26,0,277,0
Gabe,GL,21,2,21,27,0,286,0
Gabe,GL,21,2,22,28,0,367,0
Gabe,GL,21,3,1,29,0,171,0
Gabe,GL,21,3,2,30,0,288,0
Gabe,GL,21,3,3,31,0,275,0
Gabe,GL,21,3,4,32,0,290,0
Gabe,GL,21,3,5,33,0,292,0
Gabe,GL,21,3,6,34,0,237,0
Gabe,GL,21,3,7,35,0,240,0
Gabe,GL,21,3,8,36,0,514,0
Gabe,GL,21,3,9,37,0,165,0
Gabe,GL,21,3,10,38,0,468,0
Gabe,GL,21,3,11,39,0,303,0
Gabe,GL,21,3,12,40,0,228,0
Gabe,GL,21,3,13,41,0,190,0
Gabe,GL,21,3,14,42,0,188,0
Gabe,GL,21,3,15,43,0,152,0
Gabe,GL,21,3,16,44,0,220,0
Gabe,GL,21,3,17,45,0,283,0
Gabe,GL,21,3,18,46,0,339,0
Gabe,GL,21,3,19,47,0,360,0
Gabe,GL,21,3,20,48,0,345,0
Gabe,GL,21,3,21,49,0,306,0
Gabe,GL,21,3,22,50,0,339,0
Gabe,GL,21,3,23,51,0,449,0
Gabe,GL,21,4,1,52,0,540,0
Gabe,GL,21,4,2,53,0,585,0
Gabe,GL,21,4,3,54,0,552,0
Gabe,GL,21,4,4,55,0,505,0
Gabe,GL,21,4,5,56,0,258,0
Gabe,GL,21,4,6,57,0,294,0
Gabe,GL,21,4,7,58,0,273,0
Gabe,GL,21,4,8,59,0,251,0
Gabe,GL,21,4,9,60,0,316,0
Gabe,GL,21,4,10,61,0,254,0
Gabe,GL,21,4,11,62,0,335,0
Gabe,GL,21,4,12,63,0,308,0
Gabe,GL,21,4,13,64,0,191,0
Gabe,GL,21,4,14,65,0,607,0
Gabe,GL,21,5,1,66,0,551,0
Gabe,GL,21,5,2,67,0,256,0
Gabe,GL,21,5,3,68,0,311,0
Gabe,GL,21,5,4,69,0,290,0
Gabe,GL,21,5,5,70,0,430,0
Gabe,GL,21,5,6,71,0,400,0
Gabe,GL,21,5,7,72,0,287,0
Gabe,GL,21,5,8,73,0,262,0
Gabe,GL,21,5,9,74,0,304,0
Gabe,GL,21,5,10,75,0,234,0
Gabe,GL,21,5,11,76,0,281,0
Gabe,GL,21,5,12,77,0,223,0
Gabe,GL,21,5,13,78,0,374,0
Gabe,GL,21,5,14,79,0,200,0
Gabe,GL,21,5,15,80,0,236,0
Gabe,GL,21,5,16,81,0,250,0
Gabe,GL,21,5,17,82,0,282,0
Gabe,GL,21,5,18,83,0,206,0
Gabe,GL,21,5,19,84,0,231,0
Gabe,GL,21,5,20,85,0,244,0
Gabe,GL,21,5,21,86,0,232,0
Gabe,GL,21,5,22,87,0,274,0
Gabe,GL,21,5,23,88,0,199,0
Gabe,GL,21,5,24,89,0,319,0
Gabe,GL,21,5,25,90,0,276,0
Gabe,GL,21,5,26,91,0,218,0
Gabe,GL,21,6,1,92,0,313,0
Gabe,GL,21,6,2,93,0,231,0
Gabe,GL,21,6,3,94,0,297,0
Gabe,GL,21,6,4,95,0,481,0
Gabe,GL,21,6,5,96,0,306,0
Gabe,GL,21,6,6,97,0,314,0
Gabe,GL,21,6,7,98,0,305,0
Gabe,GL,21,6,8,99,0,328,0
Gabe,GL,21,6,9,100,0,239,0
Gabe,GL,21,6,10,101,0,218,0
Gabe,GL,21,6,11,102,0,224,0
Gabe,GL,21,6,12,103,0,302,0
Gabe,GL,21,6,13,104,0,91,0
Gabe,GL,21,6,14,105,18,195,0.092307692
Gabe,GL,21,6,15,106,5,249,0.020080321
Gabe,GL,21,6,16,107,0,574,0
Gabe,GL,21,6,17,108,3,202,0.014851485
Gabe,GL,21,6,18,109,7,280,0.025
Gabe,GL,21,6,19,110,0,295,0
Gabe,GL,21,6,20,111,23,260,0.088461538
Gabe,GL,21,6,21,112,15,286,0.052447552
Gabe,GL,21,6,22,113,4,267,0.014981273
Gabe,GL,21,6,23,114,6,297,0.02020202
Gabe,GL,21,6,24,115,5,184,0.027173913
Gabe,GL,21,7,1,116,11,211,0.052132701
Gabe,GL,21,7,2,117,17,252,0.067460317
Gabe,GL,21,7,3,118,0,203,0
Gabe,GL,21,7,4,119,3,274,0.010948905
Gabe,GL,21,7,5,120,0,341,0
Gabe,GL,21,7,6,121,14,250,0.056
Gabe,GL,21,7,7,122,2,236,0.008474576
Gabe,GL,21,7,8,123,18,268,0.067164179
Gabe,GL,21,7,9,124,8,273,0.029304029
Gabe,GL,21,7,10,125,1,289,0.003460208
Gabe,GL,21,7,11,126,6,552,0.010869565
Gabe,GL,21,7,12,127,2,307,0.006514658
Gabe,GL,21,7,13,128,7,249,0.02811245
Gabe,GL,21,7,14,129,25,282,0.088652482
Gabe,GL,21,7,15,130,21,350,0.06
Gabe,GL,21,7,16,131,0,70,0
Gabe,GL,21,7,17,132,1,271,0.003690037
Gabe,GL,21,7,18,133,1,288,0.003472222
Gabe,GL,21,7,19,134,4,160,0.025
Gabe,GL,21,7,20,135,2,195,0.01025641
Gabe,GL,21,7,21,136,10,298,0.033557047
Gabe,GL,21,7,22,137,8,166,0.048192771
Gabe,GL,21,7,23,138,20,239,0.083682008
Gabe,GL,21,7,24,139,30,435,0.068965517
Gabe,GL,21,8,1,140,3,270,0.011111111
Gabe,GL,21,8,2,141,0,306,0
Gabe,GL,21,8,3,142,0,308,0
Gabe,GL,21,8,4,143,4,230,0.017391304
Gabe,GL,21,8,5,144,10,270,0.037037037
Gabe,GL,21,8,6,145,24,312,0.076923077
Gabe,GL,21,8,7,146,2,300,0.006666667
Gabe,GL,21,8,8,147,10,266,0.037593985
Gabe,GL,21,8,9,148,4,248,0.016129032
Gabe,GL,21,8,10,149,0,313,0
Gabe,GL,21,8,11,150,21,224,0.09375
Gabe,GL,21,8,12,151,9,285,0.031578947
Gabe,GL,21,8,13,152,5,342,0.014619883
Gabe,GL,21,8,14,153,0,260,0
Gabe,GL,21,8,15,154,0,211,0
Gabe,GL,21,8,16,155,6,278,0.021582734
Gabe,GL,21,8,17,156,0,226,0
Gabe,GL,21,8,18,157,1,246,0.004065041
Gabe,GL,21,8,19,158,0,238,0
Gabe,GL,21,8,20,159,2,250,0.008
Gabe,GL,21,8,21,160,4,289,0.01384083
Gabe,GL,21,8,22,161,0,213,0
Gabe,GL,21,8,23,162,13,239,0.054393305
Gabe,GL,21,8,24,163,2,241,0.008298755
Gabe,GL,21,9,1,164,0,220,0
Gabe,GL,21,9,2,165,0,293,0
Gabe,GL,21,9,3,166,0,242,0
Gabe,GL,21,9,4,167,0,302,0
Gabe,GL,21,9,5,168,0,240,0
Gabe,GL,21,9,6,169,0,255,0
Gabe,GL,21,9,7,170,0,263,0
Gabe,GL,21,9,8,171,0,282,0
Gabe,GL,21,9,9,172,0,287,0
Gabe,GL,21,9,10,173,0,225,0
Gabe,GL,21,9,11,174,0,228,0
Gabe,GL,21,9,12,175,0,249,0
Gabe,GL,21,9,13,176,0,210,0
Gabe,GL,21,9,14,177,0,221,0
Gabe,GL,21,9,15,178,0,235,0
Gabe,GL,21,9,16,179,20,423,0.047281324
Gabe,GL,21,9,17,180,0,142,0
Gabe,GL,21,9,18,181,0,270,0
Gabe,GL,21,9,19,182,0,246,0
Gabe,GL,21,9,20,183,0,195,0
Gabe,GL,21,9,21,184,0,333,0
Gabe,GL,21,9,22,185,0,444,0
Gabe,GL,21,9,23,186,0,432,0
Holly,HF,22,1,1,1,0,262,0
Holly,HF,22,1,2,2,0,245,0
Holly,HF,22,1,3,3,0,313,0
Holly,HF,22,1,4,4,0,354,0
Holly,HF,22,1,5,5,0,285,0
Holly,HF,22,1,6,6,0,360,0
Holly,HF,22,2,1,7,0,381,0
